id,name,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_per_person
2332284,La ponderosa,Fany,Manhattan,Washington Heights,40.84966,-73.93945,Private room,40,2,76,2019-04-07 00:00:00,1.29,1,291,13.33
2332880,Huge 2 bed 2 bath Apartment!,Helena,Brooklyn,Prospect-Lefferts Gardens,40.65747,-73.95798,Entire home/apt,250,5,7,2017-08-01 00:00:00,0.11,1,195,41.67
2333141,Bohemian Brooklyn Bungalow,Rebeca,Brooklyn,Crown Heights,40.67026,-73.92587,Entire home/apt,80,2,17,2018-03-07 00:00:00,0.39,1,0,26.67
2334411,Amazing New York apt  in Harlem with Backyard!!!,Brenda,Manhattan,Harlem,40.81128,-73.94117,Entire home/apt,85,3,82,2019-06-30 00:00:00,1.38,1,35,21.25
2339096,Cozy bedroom in Lower East Side,Véronique,Manhattan,Chinatown,40.7159,-73.99059,Private room,70,1,196,2018-09-17 00:00:00,3.03,1,0,35.0
2345266,"Bright room, close to everything.",Ezra,Brooklyn,Williamsburg,40.70941,-73.9522,Private room,55,5,4,2016-09-06 00:00:00,0.08,1,0,9.17
2346089,"Stylish, Affordable & Private Room",Maureen,Brooklyn,Bedford-Stuyvesant,40.6901,-73.94524,Private room,60,2,0,No Review,0.0,1,0,20.0
2346106,Amazing Greenpoint Loft-Best Deal!,El,Brooklyn,Greenpoint,40.73421,-73.95698,Private room,100,2,9,2015-05-04 00:00:00,0.14,1,0,33.33
2346296,Private Room in Williamsburg Loft,Nora,Brooklyn,Williamsburg,40.71165,-73.96716,Private room,73,10,19,2019-04-23 00:00:00,0.3,1,13,6.64
2346335,Spacious and bright 2 or 3 bedroom,Emily,Brooklyn,Crown Heights,40.66732,-73.95794,Entire home/apt,145,2,0,No Review,0.0,2,0,48.33
2346416,Lovely private room close to Manhattan,Lauren,Queens,Astoria,40.76315,-73.92617,Private room,65,2,183,2019-06-10 00:00:00,2.82,1,146,21.67
2349715,Cozy 2-BD w/ Lots of Light,Ruby,Brooklyn,Crown Heights,40.67286,-73.92566,Entire home/apt,162,1,75,2019-06-08 00:00:00,1.2,2,103,81.0
2349737,NYC Apt - Close to Metro & Mnhtn,Karen,Queens,Rego Park,40.73243,-73.86773,Entire home/apt,275,30,9,2017-08-03 00:00:00,0.14,1,342,8.87
2350883,Large 1BR - PRIME Williamsburg,Kristina,Brooklyn,Williamsburg,40.71338,-73.95738,Private room,56,12,0,No Review,0.0,2,0,4.31
2356082,"Modern, Clean, West Village Apt!",Laurence,Manhattan,Greenwich Village,40.72946,-74.00189,Entire home/apt,200,2,26,2017-10-22 00:00:00,0.55,1,0,66.67
2359340,ART COLLECTORS APARTMENT - TIMES SQUARE-10TH AV.,Andreas,Manhattan,Hell's Kitchen,40.76349,-73.98985,Entire home/apt,250,5,176,2018-10-08 00:00:00,2.72,1,0,41.67
2361323,Safe Sunny 1brm near subway,Audrey,Brooklyn,Crown Heights,40.67935,-73.9633,Entire home/apt,120,30,14,2018-07-21 00:00:00,0.22,1,108,3.87
2362306,Peaceful Artsy Huge Sunny Bedroom!,Emma,Brooklyn,Flatbush,40.65173,-73.96035,Private room,55,3,8,2018-10-25 00:00:00,0.36,1,0,13.75
2362357,Cozy Room in Park Slope,Devi,Brooklyn,South Slope,40.66468,-73.98777,Private room,59,1,126,2019-06-01 00:00:00,2.15,4,22,29.5
2365645,"Quiet Apartment in Williamsburg, Bk",Michele,Brooklyn,Williamsburg,40.711,-73.95403,Entire home/apt,99,1,1,2016-01-12 00:00:00,0.02,1,0,49.5
2367089,Full Apt w/ large kitchen in UES,Alice,Manhattan,Upper East Side,40.78092,-73.95162,Entire home/apt,155,1,75,2017-02-19 00:00:00,1.3,1,0,77.5
2368021,Spacious and Amazing Location!,Ashley,Manhattan,Kips Bay,40.73997,-73.98137,Entire home/apt,200,3,4,2015-10-13 00:00:00,0.08,2,0,50.0
2368214,Private bedroom in historic Chinatown apartment,John,Manhattan,Civic Center,40.71654,-74.00138,Private room,60,4,23,2017-09-15 00:00:00,0.35,1,0,12.0
2371632,"Great 1 Br Apt, Ozone Park, NYC",Lee,Queens,Ozone Park,40.67657,-73.84083,Entire home/apt,85,3,106,2019-06-27 00:00:00,1.66,1,238,21.25
2371794,Master bedroom in historic house,Rip,Manhattan,SoHo,40.72541,-74.01015,Private room,150,3,30,2019-01-02 00:00:00,0.48,2,4,37.5
2372740,Chez Jazz BnB--Cozy BK/Queens room,Rob,Queens,Ridgewood,40.70375,-73.9094,Private room,45,2,27,2019-05-15 00:00:00,0.42,1,190,15.0
2373238,Times Square Area Quiet + Private Guest Studio,Michal,Manhattan,Hell's Kitchen,40.76046,-73.99131,Entire home/apt,200,2,53,2019-07-04 00:00:00,2.51,2,223,66.67
2374228,Amazing Two Bedroom Apartment,Andre,Brooklyn,Crown Heights,40.6738,-73.93985,Entire home/apt,120,2,193,2019-07-01 00:00:00,2.97,2,292,40.0
2376206,Hell's Kitchen- Times Square,Danielle,Manhattan,Hell's Kitchen,40.76394,-73.99448,Entire home/apt,100,1,0,No Review,0.0,1,4,50.0
2377514,Sophisticated Harlem True 2BR NYC,Enid,Manhattan,East Harlem,40.80021,-73.94142,Entire home/apt,195,4,137,2019-07-01 00:00:00,2.13,2,233,39.0
2379865,Cozy private room available in a great location,Dushyant,Brooklyn,Crown Heights,40.67343,-73.96291,Private room,38,3,0,No Review,0.0,1,0,9.5
2380403,"Artsy and Comfy Bedroom, Living Room, Terrace",Marysia,Brooklyn,Crown Heights,40.6769,-73.9513,Private room,75,2,0,No Review,0.0,1,0,25.0
2381302,"New 1-Bdrm, 3-beds in Bensonhurst, Brooklyn, NY",Elska,Brooklyn,Bensonhurst,40.61518,-73.98874,Entire home/apt,76,30,28,2018-11-07 00:00:00,0.44,1,282,2.45
2383233,Entire 1400 sq ft Artist Loft - FOUR Private Rooms,Annie,Brooklyn,Bedford-Stuyvesant,40.69392,-73.95446,Entire home/apt,175,27,0,No Review,0.0,2,148,6.25
2385779,"The center of NYC, Brooklyn!",Edmund,Brooklyn,Bedford-Stuyvesant,40.68843,-73.93678,Entire home/apt,179,3,149,2019-07-04 00:00:00,2.33,1,242,44.75
2391204,"SALE 2 BEDROOMS, LARGE MASTER & GUEST BEDROOM",C S,Brooklyn,Flatbush,40.64846,-73.96186,Private room,200,1,30,2019-05-19 00:00:00,0.5,3,362,100.0
2392296,"A Simple, Calm Space",Août,Bronx,Kingsbridge,40.88437,-73.89746,Shared room,32,2,6,2016-09-22 00:00:00,0.16,1,83,10.67
2392301,Charming Bedroom in Artists Colony,Beth,Brooklyn,Williamsburg,40.7106,-73.95325,Private room,50,3,16,2016-07-11 00:00:00,0.25,2,0,12.5
2392814,Room in Huge 3 Bedroom  L.E.S,Lakis,Manhattan,Lower East Side,40.71968,-73.98726,Private room,75,1,0,No Review,0.0,1,0,37.5
2396867,Near Columbia Universit/Female only,Rong,Manhattan,Harlem,40.82039,-73.95514,Private room,40,1,5,2016-01-03 00:00:00,0.08,2,0,20.0
2399434,"House of Music and Art, Large Happy Room, full bed",Clay,Brooklyn,Bushwick,40.70054,-73.92954,Private room,62,21,39,2019-05-23 00:00:00,0.65,3,110,2.82
2400010,The Notorious B.N.B. { The Pfizer },Jessica,Brooklyn,Clinton Hill,40.69045,-73.96762,Private room,239,1,16,2019-05-19 00:00:00,0.28,11,363,119.5
2400614,Your Very Own Williamsburg Apt!,Julian,Brooklyn,Williamsburg,40.71919,-73.9418,Entire home/apt,179,5,22,2019-07-01 00:00:00,0.37,1,336,29.83
2404708,Williamsburg 1 bedroom appartement,Lara,Brooklyn,Williamsburg,40.71952,-73.96281,Entire home/apt,250,5,21,2019-03-28 00:00:00,0.35,1,284,41.67
2407196,"Harlem 1 BR, Private Master Bath",Annette,Manhattan,Harlem,40.81904,-73.94325,Private room,98,2,182,2019-06-23 00:00:00,2.85,1,312,32.67
2410200,"Heart of Williamsburg, Brooklyn!",Georgia,Brooklyn,Williamsburg,40.71023,-73.94657,Private room,89,1,99,2017-11-18 00:00:00,1.55,1,0,44.5
2410620,Cozy apt in the Upper East Side,Luanna,Manhattan,Upper East Side,40.78331,-73.94489,Entire home/apt,185,2,3,2019-06-09 00:00:00,0.27,1,0,61.67
2410819,In the heart of the East Village,Anoop,Manhattan,East Village,40.72916,-73.98022,Private room,125,3,13,2017-06-26 00:00:00,0.34,1,0,31.25
2412916,"Elegant Brooklyn Comfort, One Bedroom",James,Brooklyn,Carroll Gardens,40.68008,-73.99392,Entire home/apt,180,2,1,2014-06-10 00:00:00,0.02,1,0,60.0
2414157,Relaxed Comfortable Beds in A Cozy Apartment.,Sandra&Orlando,Brooklyn,Flatbush,40.64307,-73.95455,Shared room,30,5,34,2019-06-29 00:00:00,0.52,2,288,5.0
2415563,The Big Brooklyn,Ron,Brooklyn,Crown Heights,40.67019,-73.95541,Private room,60,1,35,2018-04-24 00:00:00,0.54,1,333,30.0
2416016,Modern Lower East Side Apartment,Ross,Manhattan,Lower East Side,40.71962,-73.99178,Private room,115,2,130,2019-03-24 00:00:00,2.3,1,276,38.33
2416104,"Private home, quiet Brooklyn street",Hetty,Brooklyn,Kensington,40.64742,-73.97559,Entire home/apt,200,2,13,2018-08-18 00:00:00,0.21,2,0,66.67
2416191,Cute Apartment in Williamsburg,Moema,Brooklyn,Williamsburg,40.7186,-73.9451,Private room,70,1,0,No Review,0.0,1,0,35.0
2417098,Sunny Studios in Historic Browstone,Sally,Manhattan,Upper West Side,40.78327,-73.97343,Entire home/apt,179,30,14,2015-09-21 00:00:00,0.27,2,365,5.77
2419438,1 Bedroom Bushwick apartment,Michael,Brooklyn,Bushwick,40.6998,-73.92913,Entire home/apt,109,1,12,2018-09-03 00:00:00,0.19,1,0,54.5
2419574,Private Room HK/Theatre District!,Pj,Manhattan,Hell's Kitchen,40.76589,-73.98536,Private room,124,5,263,2019-06-02 00:00:00,4.1,2,236,20.67
2422991,Trendy Apt by Chelsea Market with High Line Views,Daniel,Manhattan,Chelsea,40.7453,-74.00704,Entire home/apt,159,2,43,2019-06-23 00:00:00,1.1,1,25,53.0
2424199,"Bright, Eclectic, Happy Brooklyn Apartment",H. Erin,Brooklyn,Crown Heights,40.67422,-73.95569,Entire home/apt,85,10,9,2018-01-02 00:00:00,0.14,1,12,7.73
2424342,Amazing Room—Private Bath (100% LEGAL!),Matthew,Brooklyn,Greenpoint,40.73169,-73.9554,Private room,109,2,107,2019-06-24 00:00:00,1.64,1,269,36.33
2425222,Luxury Alcove Studio Apt in TriBeCa,Alice,Manhattan,Tribeca,40.72034,-74.01122,Entire home/apt,110,10,1,2016-01-05 00:00:00,0.02,1,0,10.0
2425980,"Cozy BR in Hamilton Heights, Harlem",Sarah,Manhattan,Harlem,40.82301,-73.94907,Private room,65,2,2,2015-10-12 00:00:00,0.04,1,0,21.67
2430828,Private Room Available in nice apartment!,Anthony,Manhattan,Washington Heights,40.83358,-73.94462,Private room,112,2,20,2019-06-23 00:00:00,1.44,1,179,37.33
2431607,"Bright, Airy Room Share for 2",Gloria,Brooklyn,Bedford-Stuyvesant,40.68642,-73.9344,Shared room,25,5,76,2019-06-06 00:00:00,1.22,3,258,4.17
2431784,Newly renovated 1BD on UWS,Amber,Manhattan,Upper West Side,40.7809,-73.98215,Entire home/apt,220,5,0,No Review,0.0,1,0,36.67
2432545,Your own apartment in Bushwick,Darwin And Nicole,Brooklyn,Bushwick,40.6911,-73.92125,Entire home/apt,79,3,43,2018-07-07 00:00:00,0.71,2,0,19.75
2432622,Great 2 bdr apt in WB/Greenpoint,Marianne,Brooklyn,Greenpoint,40.72545,-73.95405,Entire home/apt,200,3,2,2018-06-30 00:00:00,0.03,1,205,50.0
2433591,Private Room Brooklyn NY,Sue,Brooklyn,Crown Heights,40.66586,-73.95128,Private room,55,4,21,2019-04-08 00:00:00,0.34,4,129,11.0
2435198,"Lovely Private Bedroom in Vibrant Bronx, NY",Migdalia,Bronx,Soundview,40.82528,-73.86004,Private room,50,2,32,2019-04-07 00:00:00,0.51,2,156,16.67
2435408,Modern Duplex Studio Factory Loft,Vida,Brooklyn,Greenpoint,40.72669,-73.9419,Entire home/apt,129,30,9,2019-04-30 00:00:00,0.16,52,325,4.16
2435621,Stunning 1br in Historic Brownstone,Sally,Manhattan,Upper West Side,40.7851,-73.97397,Entire home/apt,195,30,45,2019-05-31 00:00:00,0.73,2,327,6.29
2435669,Charming Mid-Century Studio,Janet,Brooklyn,Flatbush,40.64815,-73.96486,Entire home/apt,79,2,8,2017-09-05 00:00:00,0.13,1,6,26.33
2438181,Bedroom in sunny downtown apartment,Arthur,Manhattan,Two Bridges,40.71149,-73.99721,Private room,65,3,8,2019-07-02 00:00:00,1.71,1,123,16.25
2440173,Theater District Studio (Sleeps 4),Redi,Manhattan,Hell's Kitchen,40.76453,-73.99515,Entire home/apt,123,2,8,2017-03-13 00:00:00,0.13,1,0,41.0
2440846,Loft in Williamsburg! ,Sofia,Brooklyn,Williamsburg,40.71124,-73.9499,Private room,70,5,8,2015-07-22 00:00:00,0.15,1,0,11.67
2445856,"Guest rm, 2 stops from GrandCentral",Walther,Queens,Long Island City,40.74955,-73.95081,Private room,100,2,37,2018-10-06 00:00:00,0.58,2,97,33.33
2446430,Comfy Room in Park Slope,Devi,Brooklyn,South Slope,40.66443,-73.98792,Private room,69,1,143,2019-06-04 00:00:00,2.41,4,22,34.5
2447460,Cozy Entire Apt1Bd APT inGREAT Loc,Carlos,Manhattan,East Harlem,40.79926,-73.94499,Entire home/apt,125,3,2,2018-04-15 00:00:00,0.13,1,249,31.25
2447467,Charming Spacious Master Bedroom,Kaet,Brooklyn,Greenpoint,40.73418,-73.95683,Private room,75,1,35,2019-06-21 00:00:00,0.55,2,306,37.5
2447634,Charming 2BR in Greenpoint,Kaet,Brooklyn,Greenpoint,40.73348,-73.95689,Entire home/apt,154,1,7,2019-06-21 00:00:00,0.11,2,213,77.0
2447868,Charming Upper West Side Studio,Francesca,Manhattan,Morningside Heights,40.8049,-73.96315,Entire home/apt,60,14,12,2017-06-22 00:00:00,0.19,1,0,4.0
2451110,2019 Special! LARGE West Village 1 BED!,Rose,Manhattan,Greenwich Village,40.72908,-73.9965,Entire home/apt,279,1,78,2019-05-12 00:00:00,1.22,1,363,139.5
2451438,Quiet & private room in luxury doorman bldg,Kaori,Manhattan,Harlem,40.82349,-73.94193,Private room,80,3,3,2017-10-03 00:00:00,0.05,2,178,20.0
2451647,"Bright, Modern Room in East Village!",Reka,Manhattan,East Village,40.72598,-73.97778,Private room,84,1,184,2019-07-01 00:00:00,2.86,2,59,42.0
2453730,"Sunny, charming duplex in best Brooklyn 'hood",Georgia,Brooklyn,Gowanus,40.67906,-73.99093,Entire home/apt,180,6,1,2019-07-05 00:00:00,1.0,1,26,25.71
2453739,Awesome Child Friendly Apartment!,Andrea,Brooklyn,Crown Heights,40.67652,-73.95713,Entire home/apt,100,5,7,2018-08-21 00:00:00,0.11,1,0,16.67
2454281,Private room in Clinton Hill,Christine,Brooklyn,Bedford-Stuyvesant,40.69011,-73.96026,Private room,86,2,20,2019-06-30 00:00:00,0.31,2,35,28.67
2454504,Center Park Slope 2 Bedroom Townhouse Apartment,Sharon,Brooklyn,Park Slope,40.67348,-73.9779,Entire home/apt,189,7,13,2019-06-20 00:00:00,0.39,1,33,23.62
2454507,Close to everything - Jr 1 bedroom,Andrew,Manhattan,Financial District,40.70781,-74.00701,Entire home/apt,130,365,6,2016-10-02 00:00:00,0.1,1,262,0.36
2457755,Ultimate Luxury Manhattan Apartment,Tiffany,Manhattan,Hell's Kitchen,40.76852,-73.98735,Entire home/apt,150,1,94,2019-06-23 00:00:00,1.48,2,215,75.0
2458656,Beautiful 1br loft in Brooklyn,Vida,Brooklyn,Greenpoint,40.72708,-73.94171,Entire home/apt,149,30,1,2018-04-14 00:00:00,0.07,52,0,4.81
2458811,Gorgeous Private 1BR. 10m to MHTN.,Ido,Queens,Astoria,40.75705,-73.91771,Entire home/apt,83,14,0,No Review,0.0,1,0,5.53
2459587,Upper East Side Large 2 Bedroom,Daniel,Manhattan,Upper East Side,40.78474,-73.94974,Entire home/apt,180,1,0,No Review,0.0,1,0,90.0
2459916,"$455 Cozy 1bd, BKLYN Sublet March",Victor,Brooklyn,Bedford-Stuyvesant,40.68948,-73.93528,Private room,18,1,0,No Review,0.0,1,0,9.0
2460303,Charming Brooklyn Brownstone,Andrea,Brooklyn,Park Slope,40.68091,-73.9766,Entire home/apt,100,2,1,2014-06-09 00:00:00,0.02,1,0,33.33
2460611,1890s North Williamsburg Townhouse,Rachel,Brooklyn,Greenpoint,40.72559,-73.95033,Private room,145,2,21,2019-04-22 00:00:00,0.45,1,64,48.33
2461439,Pristine Lower East Side Sanctuary,Sausan,Manhattan,Lower East Side,40.72007,-73.98946,Entire home/apt,133,14,177,2019-05-03 00:00:00,2.82,2,221,8.87
2461540,Big BR 15 min away from Manhattan,Joao,Queens,Astoria,40.75799,-73.92006,Private room,75,7,186,2019-06-10 00:00:00,2.93,1,193,9.38
2464673,Beautiful Bright & Airy Guest Room ,Mike And Lucy,Brooklyn,Williamsburg,40.70669,-73.93578,Private room,100,2,16,2016-07-28 00:00:00,0.25,1,341,33.33
2464679,East Village,Chris,Manhattan,East Village,40.73237,-73.98918,Shared room,99,1,94,2015-05-10 00:00:00,1.46,1,0,49.5
2465333,Spacious one bedroom in prime Fort Greene,Garth,Brooklyn,Fort Greene,40.68825,-73.98038,Entire home/apt,132,3,5,2016-11-26 00:00:00,0.14,1,0,33.0
2465699,Beautiful Central Park Apartment!,Jimmie,Manhattan,Harlem,40.79841,-73.95257,Private room,72,2,27,2019-04-12 00:00:00,0.44,1,183,24.0
2465962,1 BEDROOM ENTIRE HOME/APT❤ ASTORIA,Amy,Queens,Astoria,40.76122,-73.91163,Entire home/apt,125,1,13,2015-09-28 00:00:00,0.22,1,0,62.5
2466687,"New, spacious 1BD in Williamsburg",Lee,Brooklyn,Williamsburg,40.71512,-73.94978,Entire home/apt,102,7,26,2019-05-27 00:00:00,0.41,1,2,12.75
2466770,New Factory Converted Studio Loft,Vida,Brooklyn,Greenpoint,40.72574,-73.94146,Entire home/apt,129,30,3,2017-11-06 00:00:00,0.05,52,303,4.16
2466816,"2 Bedroom in Carroll Gardens West, minimum 1 month",Seth,Brooklyn,Columbia St,40.68727,-74.00352,Entire home/apt,107,30,35,2019-07-04 00:00:00,0.55,1,18,3.45
2467087,BEAUTIFUL ARTIST APT IN NOLITA w/ Private Backyard,Nico,Manhattan,Nolita,40.72297,-73.99539,Entire home/apt,250,1,2,2016-01-02 00:00:00,0.05,1,0,125.0
2467377,Centrally located in Bayside / Nice,Inez,Queens,Bay Terrace,40.78645,-73.77958,Private room,90,3,8,2019-01-15 00:00:00,0.25,2,324,22.5
2467680,Upper West Side Lux Apt. Available 8/5-8/14/2017,Lara,Manhattan,Upper West Side,40.78792,-73.97758,Entire home/apt,200,4,0,No Review,0.0,1,0,40.0
2467879,"Great, cozy room in Williamsburg!",Cristina,Brooklyn,Williamsburg,40.71841,-73.95992,Private room,90,1,2,2015-04-30 00:00:00,0.03,1,0,45.0
2468186,Luxury Living Near Central Park,Ziporah,Manhattan,Upper West Side,40.79838,-73.96388,Private room,200,5,20,2019-01-01 00:00:00,0.33,1,0,33.33
2471108,Prime Brooklyn 1BR-10min to City!,Laura,Brooklyn,Boerum Hill,40.68955,-73.98885,Entire home/apt,160,7,7,2016-09-12 00:00:00,0.15,1,0,20.0
2471725,Awesome Spot near HK/Theatre Distri,Pj,Manhattan,Hell's Kitchen,40.76269,-73.9907,Private room,124,5,196,2017-12-06 00:00:00,3.02,2,149,20.67
2471815,"Sunny Master Suite: large bdrm, priv bth, priv liv",Omar,Brooklyn,Bedford-Stuyvesant,40.6895,-73.95279,Private room,95,4,171,2019-06-30 00:00:00,2.72,1,137,19.0
2471910,Studio Loft with 2 queen beds and large kitchen,Vida,Brooklyn,Greenpoint,40.72591,-73.9422,Entire home/apt,129,30,2,2017-10-31 00:00:00,0.04,52,341,4.16
2472636,Full Floor Apt with NY Skyline views,En,Brooklyn,Williamsburg,40.71492,-73.94124,Private room,110,4,66,2019-06-22 00:00:00,1.04,1,323,22.0
2473611,Overlooking Harlem,Leah,Manhattan,Harlem,40.80121,-73.95002,Private room,92,2,173,2019-06-19 00:00:00,2.71,1,276,30.67
2473861,Royal Harlem TRIPLEX Home 5 Beds,Grover,Manhattan,Harlem,40.80705,-73.94452,Entire home/apt,175,3,157,2019-06-22 00:00:00,2.46,3,38,43.75
2477138,Private Room: The cheapest deal!!,Siddharth,Queens,Ozone Park,40.67948,-73.85335,Private room,30,7,0,No Review,0.0,1,0,3.75
2478415,Red Hook Classic Townhouse w Garden and Treehouse,Peter,Brooklyn,Red Hook,40.68075,-74.00961,Entire home/apt,134,2,157,2019-06-25 00:00:00,2.45,1,264,44.67
2479193,Chic New York city apartment,Vanita,Manhattan,Kips Bay,40.744,-73.98054,Entire home/apt,152,270,5,2016-01-06 00:00:00,0.1,1,0,0.56
2485482,Boutique Apt. NYC  by  24 HR Metro,Ray,Queens,Jackson Heights,40.75484,-73.8764,Shared room,75,2,0,No Review,0.0,1,0,25.0
2487073,18th Floor Bright Bedroom with Private Bathroom,Chiara,Manhattan,Financial District,40.70933,-74.00381,Private room,169,8,15,2019-06-10 00:00:00,0.24,1,60,18.78
2487848,Quintessential W'burg Apartment,Priya,Brooklyn,Williamsburg,40.71116,-73.96078,Private room,95,2,156,2019-06-10 00:00:00,2.43,2,274,31.67
2487851,Quintessential W'burg Private Room,Priya,Brooklyn,Williamsburg,40.71072,-73.96143,Private room,90,2,142,2019-06-16 00:00:00,2.22,2,306,30.0
2488022,Sunny Quiet Room In Harlem,Jerome,Manhattan,Harlem,40.8151,-73.95147,Private room,60,1,19,2018-10-22 00:00:00,1.34,1,356,30.0
2488227,COZY 1 BR IN COOL LOWER EAST SIDE,Asaf,Manhattan,Lower East Side,40.72005,-73.98609,Entire home/apt,180,6,55,2019-06-15 00:00:00,0.85,1,97,25.71
2489407,Peaceful Bed w Breakfast - Manhattan,Daniel,Manhattan,Upper East Side,40.77194,-73.94773,Private room,84,3,150,2019-06-21 00:00:00,2.38,1,294,21.0
2489615,Big Sunny Bushwick Apartment,Josh,Brooklyn,Bushwick,40.70451,-73.92588,Entire home/apt,98,4,32,2019-05-15 00:00:00,0.5,1,8,19.6
2489920,Charming Studio!--Brooklyn College ,Angel,Brooklyn,Flatlands,40.62338,-73.94078,Entire home/apt,90,7,21,2015-12-29 00:00:00,0.33,1,0,11.25
2492275,Charming Apartment in Greenpoint,Dusan,Brooklyn,Greenpoint,40.72771,-73.95382,Entire home/apt,134,6,6,2017-02-07 00:00:00,0.09,1,0,19.14
2493039,Private Room in Large Two-floor Apt w/ Backyard,Michael,Manhattan,Chelsea,40.75066,-73.9972,Private room,119,2,32,2017-10-30 00:00:00,1.09,1,0,39.67
2493176,Cozy spacious UES studio,Megan,Manhattan,Upper East Side,40.77574,-73.9524,Entire home/apt,141,1,20,2018-06-05 00:00:00,0.33,1,0,70.5
2495596,Charming 1 Bedroom in West Village,Idan,Manhattan,Greenwich Village,40.73405,-73.99725,Entire home/apt,199,4,3,2015-07-13 00:00:00,0.05,1,0,39.8
2496301,"Comfy, Roomy Bushwick 1-BR ~ Steps from L/M Train",Suzette,Brooklyn,Bushwick,40.69587,-73.9096,Entire home/apt,108,3,232,2019-07-06 00:00:00,3.62,1,89,27.0
2500087,NYC Steps from Central Park!,Robyn,Manhattan,Hell's Kitchen,40.7673,-73.98809,Entire home/apt,150,5,3,2015-01-05 00:00:00,0.05,1,0,25.0
2500560,"Ingefära Hus! One bedroom Williamsburg, Brooklyn",Ginger,Brooklyn,Williamsburg,40.71009,-73.95741,Entire home/apt,175,2,46,2019-02-18 00:00:00,0.72,3,14,58.33
2501384,Private 1Bed/Bath in Sunny 3Bed Apt,Elizabeth,Brooklyn,Boerum Hill,40.68844,-73.98513,Private room,90,3,5,2016-09-12 00:00:00,0.08,1,0,22.5
2501809,Parkside Apartment on Prospect Park,Daniel,Brooklyn,Prospect-Lefferts Gardens,40.6574,-73.96174,Private room,45,2,3,2015-09-21 00:00:00,0.06,1,151,15.0
2507612,Mamas red rm#2- profs-interns-students bklyn train,Ms. Edith,Brooklyn,Borough Park,40.63256,-73.99453,Private room,49,3,0,No Review,0.0,4,180,12.25
2508374,Cozy 1br mins from CASINO JFK & NYC,Claudius,Queens,Jamaica,40.67349,-73.76951,Entire home/apt,63,3,146,2019-06-20 00:00:00,2.28,2,23,15.75
2508745,Historic Harlem 2,Rose,Manhattan,Harlem,40.81456,-73.94583,Private room,100,6,13,2019-05-31 00:00:00,0.22,2,308,14.29
2509093,Private Room in WILLIAMSBURG,Heather,Brooklyn,Williamsburg,40.71683,-73.95623,Private room,110,1,38,2018-04-22 00:00:00,0.63,1,157,55.0
2513351,Bright and Open Astoria Apartment!,Tegan,Queens,Astoria,40.76441,-73.92878,Private room,70,3,1,2015-04-06 00:00:00,0.02,2,0,17.5
2514760,Fully Furnished Upper West Side 1BD,Scott,Manhattan,Upper West Side,40.79732,-73.97259,Entire home/apt,145,14,22,2018-11-29 00:00:00,0.35,1,282,9.67
2515876,"Comfortable, spacious “ 1 bedroom “ apartment",Nicholas P,Queens,Astoria,40.76374,-73.90965,Private room,59,14,19,2019-05-07 00:00:00,0.31,1,346,3.93
